id,title,artist,danceability,decade,Track URI,Genre
SOSYSZY13C8DEA0F35,Where Did Our Love Go,The Supremes,0.874447,1960s,http://dbpedia.org/resource/Where_Did_Our_Love_Go,Funk/Soul
SOXPJWG141E1F30E86,Michelle,The Beatles,0.567701,1960s,http://dbpedia.org/resource/Michelle_(song),Rock
SOZBKXS1375C9C28D4,Rock Around The Clock,Bill Haley & His Comets,0.470454,1950s,http://dbpedia.org/resource/Rock_Around_the_Clock,Rock
SOGALHM13271F5CD0D,Jailhouse Rock,Elvis Presley,0.507564,1950s,http://dbpedia.org/resource/Jailhouse_Rock_(song),Rock Stage&Screen
SOKVTRZ14F9CD6E12D,You Belong to Me,Jo Stafford,0.349402,1950s,http://dbpedia.org/resource/You_Belong_to_Me_(1952_song),Jazz Pop
SOKNRLV1373BE23251,"Que Sera, Sera",Doris Day,0.377133,1950s,"http://dbpedia.org/resource/Que_Sera,_Sera_(Whatever_Will_Be,_Will_Be)",Stage&Screen
SOHVSCN144B502F2A1,Mack The Knife,Bobby Darin,0.521011,1950s,http://dbpedia.org/resource/Mack_the_Knife,Jazz
SOAQPXK15142DE0272,Tom Dooley,The Kingston Trio,0.488431,1950s,http://dbpedia.org/resource/Tom_Dooley_(song),Folk World Country
SOBNJIA1461B70383E,The Third Man Theme,Anton Karas,0.435563,1950s,http://dbpedia.org/resource/The_Third_Man_Theme,Non-Music Stage&Screen
SOFQAOA1366A98A1B2,Here In My Heart,Al Martino,0.229944,1950s,http://dbpedia.org/resource/Here_in_My_Heart,Pop
SOHWHQK14C03022A22,Vaya Con Dios,Les Paul & Mary Ford,0.570961,1950s,http://dbpedia.org/resource/Vaya_con_Dios_(song),Jazz Pop
SOODCEP14CE49F7DF7,Mister Sandman,The Chordettes,0.504189,1950s,http://dbpedia.org/resource/Mr._Sandman,Pop
SOIJAWF14F91ED7AFA,Mona Lisa,Nat King Cole,0.234692,1950s,http://dbpedia.org/resource/Mona_Lisa_(Nat_King_Cole_song),Jazz Pop
SOKUOSA13B1AE7D5B2,Sh-Boom,The Crew Cuts,0.641532,1950s,http://dbpedia.org/resource/Sh-Boom,Rock Pop
SOHPWAT144B62336B1,Great Balls of Fire,Jerry Lee Lewis,0.320913,1950s,http://dbpedia.org/resource/Great_Balls_of_Fire,Rock
SOWWGAV14F91D974A4,Unforgettable,Nat King Cole,0.3479,1950s,http://dbpedia.org/resource/Unforgettable_(Nat_King_Cole_song),Jazz Pop
SOCWXXZ14EF2D5149C,Tennessee Waltz,Patti Page,0.494084,1950s,http://dbpedia.org/resource/Tennessee_Waltz,Folk World Country
SOCWPIN14F91EF3B25,Heartbreak Hotel,Elvis Presley,0.688879,1950s,http://dbpedia.org/resource/Heartbreak_Hotel,Rock
SOHFJPU14F9A88C8BD,Secret Love,Doris Day,0.265549,1950s,http://dbpedia.org/resource/Secret_Love_(Doris_Day_song),Pop
SONVYVB12A8C12FA30,Volare,Domenico Modugno,0.344768,1950s,http://dbpedia.org/resource/Volare_(song),Pop
SOCXPBX13E906D92BB,Diana,Paul Anka,0.547242,1950s,http://dbpedia.org/resource/Diana_(Paul_Anka_song),Pop
SOMHGDQ1375C744858,All Shook Up,Elvis Presley,0.584246,1950s,http://dbpedia.org/resource/All_Shook_Up,Rock Pop
SOTVSZF148F11BC2AF,Don't Be Cruel,Elvis Presley,0.457944,1950s,http://dbpedia.org/resource/Don%27t_Be_Cruel,Rock
SOFNZZH150DB415B32,The Great Pretender,The Platters,0.266209,1950s,http://dbpedia.org/resource/The_Great_Pretender,Rock
SOFFLUR12AC9074C59,The Thing,Phil Harris,0.879959,1950s,http://dbpedia.org/resource/The_Thing_(song),Pop
SOEYVWP131343852A0,Memories Are Made of This,Dean Martin,0.659713,1950s,http://dbpedia.org/resource/Memories_Are_Made_of_This,Jazz Pop Folk World Country
SOZUTOG1376EC3DF02,Music Music Music,Teresa Brewer,0.738663,1950s,http://dbpedia.org/resource/Music!_Music!_Music!,Rock Pop
SOBFOQF150E2C127AD,Love Is A Many Splendoured Thing,The Four Aces,0.203046,1950s,http://dbpedia.org/resource/Love_Is_a_Many-Splendored_Thing_(song),Pop Stage&Screen
SOGQDOM13D0C886565,The Song from Moulin Rouge,Percy Faith,0.194198,1950s,http://dbpedia.org/resource/The_Song_from_Moulin_Rouge,Jazz Stage&Screen
SOEQAMS14F9AF3B36D,Hey There,Rosemary Clooney,0.497405,1950s,http://dbpedia.org/resource/Hey_There,Jazz Pop
SOQVGRA14EFF309AD7,Little Darlin',The Diamonds,0.616263,1950s,http://dbpedia.org/resource/Little_Darlin%27,Rock Pop
SOABTEZ144CB8C69B0,I Saw Mommy Kissing Santa Claus,Jimmy Boyd,0.474642,1950s,http://dbpedia.org/resource/I_Saw_Mommy_Kissing_Santa_Claus,Chilndren's
SOEEHPC1513A594692,The Battle of New Orleans,Johnny Horton,0.561522,1950s,http://dbpedia.org/resource/The_Battle_of_New_Orleans,Pop Folk World Country
SOBMZKK14F944AC6A5,That's Amore,Dean Martin,0.449755,1950s,http://dbpedia.org/resource/That%27s_Amore,Pop
SOVIMMA1312A8ABE07,Venus,Frankie Avalon,0.665347,1950s,http://dbpedia.org/resource//Venus_(Frankie_Avalon_song),Funk/Soul Pop
SOSXJPY14F9B271076,When,The Kalin Twins,0.616459,1950s,http://dbpedia.org/resource/When_(The_Kalin_Twins_song),Rock
SOFNLGF1376966BA8D,Mockin' Bird Hill,Les Paul & Mary Ford,0.54471,1950s,http://dbpedia.org/resource/Mockin%27_Bird_Hill,Jazz Pop Folk World Country
SOSFWNW14F9AEFDA0E,Tequila,The Champs,0.535802,1950s,http://dbpedia.org/resource/Tequila_(song),Rock
SOQQUQF14F9B20CA7A,Lonely Boy,Paul Anka,0.692129,1950s,http://dbpedia.org/resource/Lonely_Boy_(Paul_Anka_song),Rock
SOJJSCD13C898470CC,Delicado,Percy Faith,0.373453,1950s,http://dbpedia.org/resource/Delicado,Jazz
SOKSTNX14A455DB488,Johnny B. Goode,Chuck Berry,0.586253,1950s,http://dbpedia.org/resource/Johnny_B._Goode,Rock
SOTINTJ15127C1D622,Bird Dog,The Everly Brothers,0.534629,1950s,http://dbpedia.org/resource/Bird_Dog_(song),Rock
SOBRAOS131677145D9,Singing The Blues,Guy Mitchell,0.601258,1950s,http://dbpedia.org/resource/Singing_the_Blues,Rock Pop
SOIDWCC1375D164AB4,All I Have To Do Is Dream,The Everly Brothers,0.645062,1950s,http://dbpedia.org/resource/All_I_Have_to_Do_Is_Dream,Rock
SOQNGHO13EAB80E17E,I Need You Now,Eddie Fisher,0.482235,1950s,http://dbpedia.org/resource/I_Need_You_Now_(1954_song),Pop
SOFUVMG14F9AF502EA,Wanted,Perry Como,0.450795,1950s,http://dbpedia.org/resource/Wanted_(Perry_Como_song),Pop
SOHDPFP14F9CCD0E4D,I Believe,Frankie Laine,0.501154,1950s,http://dbpedia.org/resource/I_Believe_(Frankie_Laine_song),Folk World Country
SOUYJWA14520DB0F0E,Wheel Of Fortune,Kay Starr,0.530376,1950s,http://dbpedia.org/resource/Wheel_of_Fortune_(1951_song),Jazz Pop
SOTXTKF14F9B26E9E9,Living Doll,Cliff Richard,0.68566,1950s,http://dbpedia.org/resource/Living_Doll_(song),Rock Stage&Screen
SOVEXNS1373B84294A,Three Coins in a Fountain,The Four Aces,0.259434,1950s,http://dbpedia.org/resource/Three_Coins_in_the_Fountain_(song),Pop Stage&Screen
SOXSKAA142B367398F,Mambo Italiano,Rosemary Clooney,0.667107,1950s,http://dbpedia.org/resource/Mambo_Italiano_(song),Pop
SOSYQCW14626D70223,It's Only Make Believe,Conway Twitty,0.573058,1950s,http://dbpedia.org/resource/It%27s_Only_Make_Believe,Rock
SOTGUPU14F9CD72316,This Ole House,Rosemary Clooney,0.769732,1950s,http://dbpedia.org/resource/This_Ole_House,Jazz Pop
SOBESJN150B18AEF40,Oh Carol,Neil Sedaka,0.566626,1950s,http://dbpedia.org/resource/Oh!_Carol,Rock
SOKIFNW12AB0187BF2,Teddy Bear,Elvis Presley,0.525168,1950s,http://dbpedia.org/resource/(Let_Me_Be_Your)_Teddy_Bear,Rock
SOVHVQX149F22DED90,Petite Fleur,Chris Barber's Jazz & Blues Band,0.540735,1950s,http://dbpedia.org/resource/Petite_Fleur,Jazz
SOBZPBM144BF659BBB,Because of You,Tony Bennett,0.216122,1950s,http://dbpedia.org/resource/Because_of_You_(1940_song),Pop Folk World Country
SOQKKZV1373B611D3B,Be My Love,Mario Lanza,0.169128,1950s,http://dbpedia.org/resource/Be_My_Love,Jazz Blues Pop Classical
SOXSOXY14F91ED4276,My Prayer,The Platters,0.270135,1950s,http://dbpedia.org/resource/My_Prayer,Funk/Soul Pop
SOAZISU13D629D2E9F,Pretend,Nat King Cole,0.314595,1950s,http://dbpedia.org/resource/Pretend_(song),Jazz Pop
SOZCTKT136EC6C444F,Love Me Tender,Elvis Presley,0.20239,1950s,http://dbpedia.org/resource/Love_Me_Tender_(song),Pop Stage&Screen
SOREUIG146CBC9461D,Tammy,Debbie Reynolds,0.215481,1950s,http://dbpedia.org/resource/Tammy_(song),Pop Stage&Screen
SOAMCHA13AA51087C6,Rags To Riches,Tony Bennett,0.341911,1950s,http://dbpedia.org/resource/Rags_to_Riches_(song),Jazz Pop
SOSPDXI1438653BDB8,Bye Bye Love,The Everly Brothers,0.491873,1950s,http://dbpedia.org/resource/Bye_Bye_Love_(The_Everly_Brothers_song),Rock
SOSTWMS14F9CD6B797,It's All in the Game,Tommy Edwards,0.50063,1950s,http://dbpedia.org/resource/It%27s_All_in_the_Game_(song),Rock Pop
SOATHRS13939EFAFA1,The Three Bells,The Browns,0.537322,1950s,http://dbpedia.org/resource/The_Three_Bells,Pop Folk World Country
SODFHZR144B6AEC37A,Blue Suede Shoes,Carl Perkins,0.411848,1950s,http://dbpedia.org/resource/Blue_Suede_Shoes,Rock
SOARURP144C15DEE6A,Long Tall Sally,Little Richard,0.427288,1950s,http://dbpedia.org/resource/Long_Tall_Sally,Rock
SOMDXDV14F8CFC42A4,Cara Mia,David Whitfield,0.541701,1950s,http://dbpedia.org/resource/Cara_Mia,Pop

