id,title,artist,danceability,decade,Track URI,Genre,recommended,recommendations
SOIHXEE149ECFBC306,U Can't Touch This,MC Hammer,0.786979,1990s,http://dbpedia.org/resource/U_Can%27t_Touch_This,HipHop,I'll Make Love To You,Gangsta's Paradise;The Boy Is Mine;Informer;No Scrubs;I'll Make Love To You;Waterfalls;Ice Ice Baby;Jump;Here Comes the Hotstepper;Doo Wop;
SOAEHQL13E904FDD68,Because You Loved Me,Celine Dion,0.565919,1990s,http://dbpedia.org/resource/Because_You_Loved_Me,Pop,Black Or White,My Heart Will Go On;...Baby One More Time;Black Or White;I Want It That Way;Frozen;
SOSKGKQ14986DFEAE7,Ice Ice Baby,Vanilla Ice,0.860772,1990s,http://dbpedia.org/resource/Ice_Ice_Baby,HipHop,I'll Make Love To You,Gangsta's Paradise;The Boy Is Mine;Informer;No Scrubs;I'll Make Love To You;Waterfalls;U Can't Touch This;Jump;Here Comes the Hotstepper;Doo Wop;
SOBMOER144C7391757,Barbie Girl,Aqua,0.687963,1990s,http://dbpedia.org/resource/Barbie_Girl,Electronic Pop,Vision of Love,Vogue;Genie in a Bottle;Truly Madly Deeply;Missing;I'm Too Sexy;Rhythm Is a Dancer;Vision of Love;Dreamlover;
SOTWOKN144C420C047,All I Wanna Do,Sheryl Crow,0.680736,1990s,http://dbpedia.org/resource/All_I_Wanna_Do_(Sheryl_Crow_song),Rock Pop,Joyride,MMMBop;I'd Do Anything For Love (But I Won't Do That);Joyride;Ironic;The River Of Dreams;
SOVNWQS14D27C1A1AA,That's the Way Love Goes,Janet Jackson,0.724536,1990s,http://dbpedia.org/resource/That%27s_the_Way_Love_Goes_(Janet_Jackson_song),Electronic HipHop,One Sweet Day,One Sweet Day;You Are Not Alone;Together Again;
SOXCPMF1460503241E,It Must Have Been Love,Roxette,0.347005,1990s,http://dbpedia.org/resource/It_Must_Have_Been_Love,Rock Pop Stage&Screen,Can You Feel The Love Tonight,(Everything I Do) I Do It for You;Can You Feel The Love Tonight;
SOENXMC12A8C139E69,I Want It That Way,Backstreet Boys,0.684803,1990s,http://dbpedia.org/resource/I_Want_It_That_Way,Pop,Black Or White,My Heart Will Go On;...Baby One More Time;Black Or White;Because You Loved Me;Frozen;
SODHUNH1311AFEC0DF,You Are Not Alone,Michael Jackson,0.639336,1990s,http://dbpedia.org/resource/You_Are_Not_Alone,Electronic HipHop,One Sweet Day,One Sweet Day;That's the Way Love Goes;Together Again;
SOCJHGN14FA3E025B1,Blue (Da Ba Dee),Eiffel 65,0.750901,1990s,http://dbpedia.org/resource/Blue_(Da_Ba_Dee),Electronic,The Sign,Believe;The Sign;All That She Wants;Kiss From a Rose;Mr. Vain;Cotton Eye Joe;Sadeness - Part I;Scatman (ski-ba-bop-ba-dop-bop);Return To Innocence;The Power;Gonna Make You Sweat (Everybody Dance Now);
SOFVLXX1315CD4D3B5,Blaze Of Glory,Bon Jovi,0.546517,1990s,http://dbpedia.org/resource/Blaze_of_Glory_(Jon_Bon_Jovi_song),Rock Stage&Screen,Streets of Philadelphia,Streets of Philadelphia;
SOKTKML144F5071419,Always,Bon Jovi,0.373308,1990s,http://dbpedia.org/resource/Always_(Bon_Jovi_song),Rock,Tears In Heaven,Don't Speak;Smells Like Teen Spirit;All For Love;Tears In Heaven;Please Forgive Me;To Be With You;Losing My Religion;Kiss Me;Under The Bridge;More Than Words;Wonderwall;Mmm Mmm Mmm Mmm;
SOEWXLQ137687FC84B,Boombastic,Shaggy,0.866098,1990s,http://dbpedia.org/resource/Boombastic_(song),Electronic HipHop Reggae,Can You Feel The Love Tonight,Vogue;The Sign;The Boy Is Mine;I'll Make Love To You;All For Love;Tears In Heaven;It Must Have Been Love;Missing;More Than Words;
SOLXTFL150DBEE4674,Genie in a Bottle,Christina Aguilera,0.394002,1990s,http://dbpedia.org/resource/Genie_in_a_Bottle,Electronic Pop,Truly Madly Deeply,Vogue;Barbie Girl;Truly Madly Deeply;Missing;I'm Too Sexy;Rhythm Is a Dancer;Vision of Love;Dreamlover;
SOKVLCI145FC8A2804,Tubthumping,Chumbawamba,0.596072,1990s,http://dbpedia.org/resource/Tubthumping,Electronic Rock,I Don't Want To Miss A Thing,I Don't Want To Miss A Thing;
SOAFUPP144B9E79E27,Please Forgive Me,Bryan Adams,0.529258,1990s,http://dbpedia.org/resource/Please_Forgive_Me,Rock,Tears In Heaven,Don't Speak;Smells Like Teen Spirit;All For Love;Tears In Heaven;Always;To Be With You;Losing My Religion;Kiss Me;Under The Bridge;More Than Words;Wonderwall;Mmm Mmm Mmm Mmm;
SOBRKHO1312FDFD588,To Be With You,Mr. Big,0.69476,1990s,http://dbpedia.org/resource/To_Be_with_You,Rock,Tears In Heaven,Don't Speak;Smells Like Teen Spirit;All For Love;Tears In Heaven;Always;Please Forgive Me;Losing My Religion;Kiss Me;Under The Bridge;More Than Words;Wonderwall;Mmm Mmm Mmm Mmm;
SOCFEJW146169421AD,Truly Madly Deeply,Savage Garden,0.555463,1990s,http://dbpedia.org/resource/Truly_Madly_Deeply,Electronic Pop,Vogue,Vogue;Barbie Girl;Genie in a Bottle;Missing;I'm Too Sexy;Rhythm Is a Dancer;Vision of Love;Dreamlover;
SOYPDDT14517F45C03,Un-Break My Heart,Toni Braxton,0.637879,1990s,http://dbpedia.org/resource/Un-Break_My_Heart,Funk/Soul Pop,I've Been Thinking About You,I Believe I Can Fly;I've Been Thinking About You;
SOROUUM1462514A743,Losing My Religion,R.E.M.,0.69442,1990s,http://dbpedia.org/resource/Losing_My_Religion,Rock,Tears In Heaven,Don't Speak;Smells Like Teen Spirit;All For Love;Tears In Heaven;Always;Please Forgive Me;To Be With You;Kiss Me;Under The Bridge;More Than Words;Wonderwall;Mmm Mmm Mmm Mmm;
SOLZZMO1460B8BA2D5,Mr. Vain,Culture Beat,0.673206,1990s,http://dbpedia.org/resource/Mr._Vain,Electronic,Believe,Believe;The Sign;All That She Wants;Kiss From a Rose;Blue (Da Ba Dee);Cotton Eye Joe;Sadeness - Part I;Scatman (ski-ba-bop-ba-dop-bop);Return To Innocence;The Power;Gonna Make You Sweat (Everybody Dance Now);
SOKGBMH14FE246BAC0,Missing,Everything but the Girl,0.726374,1990s,http://dbpedia.org/resource/Missing_(Everything_but_the_Girl_song),Electronic Pop,Vision of Love,Vogue;Barbie Girl;Genie in a Bottle;Truly Madly Deeply;I'm Too Sexy;Rhythm Is a Dancer;Vision of Love;Dreamlover;
SOWOSMS150D4B36186,Joyride,Roxette,0.48617,1990s,http://dbpedia.org/resource/Joyride_(Roxette_song),Rock Pop,MMMBop,MMMBop;I'd Do Anything For Love (But I Won't Do That);All I Wanna Do;Ironic;The River Of Dreams;
SOIJMYY14608CC7376,Jump,Kris Kross,0.757533,1990s,http://dbpedia.org/resource/Jump_(Kris_Kross_song),HipHop,The Boy Is Mine,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Sledgehammer;The Living Years;
SODJLSU13723E1A5A0,Frozen,Madonna,0.405253,1990s,http://dbpedia.org/resource/Frozen_(Madonna_song),Pop,Black Or White,My Heart Will Go On;...Baby One More Time;Black Or White;Because You Loved Me;I Want It That Way;
SOEEQXN14373D9C9DE,Cotton Eye Joe,Rednex,0.735252,1990s,http://dbpedia.org/resource/Cotton_Eye_Joe_(Rednex_song),Electronic,Believe,Believe;The Sign;All That She Wants;Kiss From a Rose;Blue (Da Ba Dee);Mr. Vain;Sadeness - Part I;Scatman (ski-ba-bop-ba-dop-bop);Return To Innocence;The Power;Gonna Make You Sweat (Everybody Dance Now);
SOOMZKB14F75C7EEAB,I'm Too Sexy,Right Said Fred,0.65477,1990s,http://dbpedia.org/resource/I%27m_Too_Sexy,Electronic Pop,Dreamlover,Vogue;Barbie Girl;Genie in a Bottle;Truly Madly Deeply;Missing;Rhythm Is a Dancer;Vision of Love;Dreamlover;
SOYWNXF137335D0A46,Kiss Me,Sixpence None the Richer,0.539031,1990s,http://dbpedia.org/resource/Kiss_Me_(Sixpence_None_the_Richer_song),Rock,Tears In Heaven,Don't Speak;Smells Like Teen Spirit;All For Love;Tears In Heaven;Always;Please Forgive Me;To Be With You;Losing My Religion;Under The Bridge;More Than Words;Wonderwall;Mmm Mmm Mmm Mmm;
SODGSBA146088AB870,Here Comes the Hotstepper,Ini Kamoze,0.883807,1990s,http://dbpedia.org/resource/Here_Comes_the_Hotstepper,HipHop,The Boy Is Mine,Gangsta's Paradise;The Boy Is Mine;Informer;No Scrubs;I'll Make Love To You;Waterfalls;U Can't Touch This;Ice Ice Baby;Jump;Doo Wop;
SOHJHGV1456077B2DC,Sadeness - Part I,Enigma,0.606526,1990s,http://dbpedia.org/resource/Sadeness_(Part_I),Electronic,All That She Wants,Believe;The Sign;All That She Wants;Kiss From a Rose;Blue (Da Ba Dee);Mr. Vain;Cotton Eye Joe;Scatman (ski-ba-bop-ba-dop-bop);Return To Innocence;The Power;Gonna Make You Sweat (Everybody Dance Now);
SOGPLPW145E2666D7D,Under The Bridge,Red Hot Chili Peppers,0.374838,1990s,http://dbpedia.org/resource/Under_the_Bridge,Rock,Tears In Heaven,Don't Speak;Smells Like Teen Spirit;All For Love;Tears In Heaven;Always;Please Forgive Me;To Be With You;Losing My Religion;Kiss Me;More Than Words;Wonderwall;Mmm Mmm Mmm Mmm;
SOQTYEI14311061FD1,More Than Words,Extreme,0.636853,1990s,http://dbpedia.org/resource/More_Than_Words,Rock,Tears In Heaven,Don't Speak;Smells Like Teen Spirit;All For Love;Tears In Heaven;Always;Please Forgive Me;To Be With You;Losing My Religion;Kiss Me;Under The Bridge;Wonderwall;Mmm Mmm Mmm Mmm;
SOHALTQ13D8392F702,Rhythm Is a Dancer,Snap!,0.792353,1990s,http://dbpedia.org/resource/Rhythm_Is_a_Dancer,Electronic Pop,Vision of Love,Vogue;Barbie Girl;Genie in a Bottle;Truly Madly Deeply;Missing;I'm Too Sexy;Vision of Love;Dreamlover;
SOBZKSJ142C97E0A36,Vision of Love,Mariah Carey,0.260263,1990s,http://dbpedia.org/resource/Vision_of_Love,Electronic Pop,I'm Too Sexy,Vogue;Barbie Girl;Genie in a Bottle;Truly Madly Deeply;Missing;I'm Too Sexy;Rhythm Is a Dancer;Dreamlover;
SOHGFAN13739993BE3,Ironic,Alanis Morissette,0.295423,1990s,http://dbpedia.org/resource/Ironic_(song),Rock Pop,The River Of Dreams,MMMBop;I'd Do Anything For Love (But I Won't Do That);All I Wanna Do;Joyride;The River Of Dreams;
SOZKTHJ144AE0D0D8D,Wonderwall,Oasis,0.401859,1990s,http://dbpedia.org/resource/Wonderwall_(song),Rock,Tears In Heaven,Don't Speak;Smells Like Teen Spirit;All For Love;Tears In Heaven;Always;Please Forgive Me;To Be With You;Losing My Religion;Kiss Me;Under The Bridge;More Than Words;Mmm Mmm Mmm Mmm;
SOFDJGS12AF72ACACB,Can You Feel The Love Tonight,Elton John,0.31207,1990s,http://dbpedia.org/resource/Can_You_Feel_the_Love_Tonight,Rock Pop Stage&Screen,It Must Have Been Love,(Everything I Do) I Do It for You;It Must Have Been Love;
SOCMEJM12AF72A48D0,Dreamlover,Mariah Carey,0.69312,1990s,http://dbpedia.org/resource/Dreamlover_(song),Electronic Pop,I'm Too Sexy,Vogue;Barbie Girl;Genie in a Bottle;Truly Madly Deeply;Missing;I'm Too Sexy;Rhythm Is a Dancer;Vision of Love;
SOICBTD13F165B467B,Scatman (ski-ba-bop-ba-dop-bop),Scatman John,0.632116,1990s,http://dbpedia.org/resource/Scatman_(Ski-Ba-Bop-Ba-Dop-Bop),Electronic,The Sign,Believe;The Sign;All That She Wants;Kiss From a Rose;Blue (Da Ba Dee);Mr. Vain;Cotton Eye Joe;Sadeness - Part I;Return To Innocence;The Power;Gonna Make You Sweat (Everybody Dance Now);
SOETNDS135CB172314,Mmm Mmm Mmm Mmm,Crash Test Dummies,0.567176,1990s,http://dbpedia.org/resource/Mmm_Mmm_Mmm_Mmm,Rock,Tears In Heaven,Don't Speak;Smells Like Teen Spirit;All For Love;Tears In Heaven;Always;Please Forgive Me;To Be With You;Losing My Religion;Kiss Me;Under The Bridge;More Than Words;Wonderwall;
SOQTYFQ14373B6AC3C,The River Of Dreams,Billy Joel,0.619846,1990s,http://dbpedia.org/resource/The_River_of_Dreams,Rock Pop,Ironic,MMMBop;I'd Do Anything For Love (But I Won't Do That);All I Wanna Do;Joyride;Ironic;
SOZEFKS13E9053A6FB,Together Again,Janet Jackson,0.850136,1990s,http://dbpedia.org/resource/Together_Again_(Janet_Jackson_song),Electronic HipHop,One Sweet Day,One Sweet Day;That's the Way Love Goes;You Are Not Alone;
SOFURWU13E84DE22BF,Return To Innocence,Enigma,0.209496,1990s,http://dbpedia.org/resource/Return_to_Innocence,Electronic,The Sign,Believe;The Sign;All That She Wants;Kiss From a Rose;Blue (Da Ba Dee);Mr. Vain;Cotton Eye Joe;Sadeness - Part I;Scatman (ski-ba-bop-ba-dop-bop);The Power;Gonna Make You Sweat (Everybody Dance Now);
SOAKBWX13FB0DBF5ED,The Power,Snap!,0.691649,1990s,http://dbpedia.org/resource/The_Power_(Snap!_song),Electronic,All That She Wants,Believe;The Sign;All That She Wants;Kiss From a Rose;Blue (Da Ba Dee);Mr. Vain;Cotton Eye Joe;Sadeness - Part I;Scatman (ski-ba-bop-ba-dop-bop);Return To Innocence;Gonna Make You Sweat (Everybody Dance Now);
SOSUYCA146225F6D2F,Doo Wop,Ms. Lauryn Hill,0.746213,1990s,http://dbpedia.org/resource/Doo_Wop_(That_Thing),HipHop,I'll Make Love To You,Gangsta's Paradise;The Boy Is Mine;Informer;No Scrubs;I'll Make Love To You;Waterfalls;U Can't Touch This;Ice Ice Baby;Jump;Here Comes the Hotstepper;
SOHYBUX144AD94F608,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,0.848041,1990s,http://dbpedia.org/resource/Gonna_Make_You_Sweat_(Everybody_Dance_Now),Electronic,Believe,Believe;The Sign;All That She Wants;Kiss From a Rose;Blue (Da Ba Dee);Mr. Vain;Cotton Eye Joe;Sadeness - Part I;Scatman (ski-ba-bop-ba-dop-bop);Return To Innocence;The Power;
SOKPGCQ144A482DA59,Flashdance...What a Feeling,Irene Cara,0.35483,1980s,http://dbpedia.org/resource/Flashdance..._What_a_Feeling,Electronic Stage&Screen,Who's That Girl,Who's That Girl;
SOFCLUO13EA815DBA5,Another Brick In The Wall (Part 2),Pink Floyd,0.703746,1980s,http://dbpedia.org/resource/Another_Brick_in_the_Wall,Rock,Jump,Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOXHGGG12AF72A738D,Every Breath You Take,The Police,0.820528,1980s,http://dbpedia.org/resource/Every_Breath_You_Take,Rock,Ebony And Ivory,Another Brick In The Wall (Part 2);(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOPBXRX1375EE60098,Bette Davis Eyes,Kim Carnes,0.632752,1980s,http://dbpedia.org/resource/Bette_Davis_Eyes,Electronic,Papa Don't Preach,Funkytown;Papa Don't Preach;Say Say Say;Ghostbusters;
SOIXMJP13E907C7427,Billie Jean,Michael Jackson,0.920595,1980s,http://dbpedia.org/resource/Billie_Jean,Electronic Funk/Soul,Batdance,Batdance;
SOSRHGC14122E25D21,Eye of the Tiger,Survivor,0.791527,1980s,http://dbpedia.org/resource/Eye_of_the_Tiger,Rock Stage&Screen,"Up Where We Belong [De ""Oficial y Cavallero""]","Careless Whisper;Call Me;Up Where We Belong [De ""Oficial y Cavallero""];Xanadu;"
SOZGJLX13E907C9831,Careless Whisper,George Michael,0.547421,1980s,http://dbpedia.org/resource/Careless_Whisper,Rock Stage&Screen,"Up Where We Belong [De ""Oficial y Cavallero""]","Eye of the Tiger;Call Me;Up Where We Belong [De ""Oficial y Cavallero""];Xanadu;"
SOAYOUZ13FAE3AB80E,Woman In Love,Barbra Streisand,0.592658,1980s,http://dbpedia.org/resource/Woman_in_Love,Pop,The Winner Takes It All,Girls Just Wanna Have Fun;Like A Virgin;The Winner Takes It All;
SOCLGNI127D9782C3E,Like A Prayer,Madonna,0.659557,1980s,http://dbpedia.org/resource/Like_a_Prayer_(song),Electronic Pop,Words,We Are the World;Karma Chameleon;Don't You Want Me;Take On Me;West End Girls;Sweet Dreams (Are Made Of This);Words;
SOAKLHF13E9053D7E1,We Are the World,U.S.A. for Africa,0.473981,1980s,http://dbpedia.org/resource/We_Are_the_World,Electronic Pop,West End Girls,Like A Prayer;Karma Chameleon;Don't You Want Me;Take On Me;West End Girls;Sweet Dreams (Are Made Of This);Words;
SOCLLVF1315CD467C7,I Just Called To Say I Love You,Stevie Wonder,0.739303,1980s,http://dbpedia.org/resource/I_Just_Called_to_Say_I_Love_You,Electronic Funk/Soul Stage&Screen ,"Say You, Say Me","Say You, Say Me;"
SOOEBZE141BE199B38,When Doves Cry,Prince,0.445826,1980s,http://dbpedia.org/resource/When_Doves_Cry,Funk/Soul Pop,"Get Outta My Dreams, Get Into My Car","Get Outta My Dreams, Get Into My Car;Girl I'm Gonna Miss You;"
SOACCJA14F7D43BB42,Another Day In Paradise,Phil Collins,0.553092,1980s,http://dbpedia.org/resource/Another_Day_in_Paradise,Electronic Rock,99 Red Balloons,Physical;Stars On 45: Beatles Medley;Total Eclipse of the Heart;The Look;99 Red Balloons;Desire;Relax;Heaven Is A Place On Earth;
SODGNZT139E0A819A6,(Just Like) Starting Over,John Lennon,0.689814,1980s,http://dbpedia.org/resource/(Just_Like)_Starting_Over,Rock,Beat It,Another Brick In The Wall (Part 2);Every Breath You Take;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOBOXUL146044A27E7,Karma Chameleon,Culture Club,0.674871,1980s,http://dbpedia.org/resource/Karma_Chameleon,Electronic Pop,Sweet Dreams (Are Made Of This),Like A Prayer;We Are the World;Don't You Want Me;Take On Me;West End Girls;Sweet Dreams (Are Made Of This);Words;
SOZWMKN1513A5319B6,Upside Down,Diana Ross,0.853097,1980s,http://dbpedia.org/resource/Upside_Down_(Diana_Ross_song),Funk/Soul,Celebration,Endless Love;All Night Long;Hello;Celebration;
SORWRAA130516E430B,Don't You Want Me,The Human League,0.668896,1980s,http://dbpedia.org/resource/Don%27t_You_Want_Me,Electronic Pop,Like A Prayer,Like A Prayer;We Are the World;Karma Chameleon;Take On Me;West End Girls;Sweet Dreams (Are Made Of This);Words;
SOVRFYF133F14614C1,Funkytown,"Lipps, Inc.",0.894554,1980s,http://dbpedia.org/resource/Funkytown,Electronic,Papa Don't Preach,Bette Davis Eyes;Papa Don't Preach;Say Say Say;Ghostbusters;
SOBDZXV13E907C7445,Beat It,Michael Jackson,0.662364,1980s,http://dbpedia.org/resource/Beat_It,Rock,Ebony And Ivory,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOCCIUE13A18D28BFC,Call Me,Blondie,0.547818,1980s,http://dbpedia.org/resource/Call_Me_(Blondie_song),Rock Stage&Screen,"Up Where We Belong [De ""Oficial y Cavallero""]","Eye of the Tiger;Careless Whisper;Up Where We Belong [De ""Oficial y Cavallero""];Xanadu;"
SOJGKNY14BAA60F468,Ebony And Ivory,Paul McCartney,0.671647,1980s,http://dbpedia.org/resource/Ebony_and_Ivory,Rock,Livin' On A Prayer,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOCBNAP1506B10DAD5,Faith,George Michael,0.820484,1980s,http://dbpedia.org/resource/Faith_(George_Michael_song),Electronic Rock Funk/Soul Pop,What's Love Got To Do With It,Every Breath You Take;Billie Jean;Woman In Love;Like A Prayer;We Are the World;Another Day In Paradise;Ebony And Ivory;Girls Just Wanna Have Fun;Stars On 45: Beatles Medley;Papa Don't Preach;West End Girls;Love Shack;Like A Virgin;Who's That Girl;
SOVSULA1446C681962,Take My Breath Away,Berlin,0.225704,1980s,http://dbpedia.org/resource/Take_My_Breath_Away,Electronic Pop Stage&Screen,Fame,Fame;
SOPWWVE1478D1CC5F1,What's Love Got To Do With It,Tina Turner,0.622897,1980s,http://dbpedia.org/resource/What%27s_Love_Got_to_Do_with_It_(song),Rock Funk/Soul Pop,(I've Had) The Time of My Life,(I've Had) The Time of My Life;
SOIQTUA14FE165E831,Take On Me,a-ha,0.508656,1980s,http://dbpedia.org/resource/Take_On_Me,Electronic Pop,Sweet Dreams (Are Made Of This),Like A Prayer;We Are the World;Karma Chameleon;Don't You Want Me;West End Girls;Sweet Dreams (Are Made Of This);Words;
SORKXXR13D66FAE545,Physical,Olivia Newton-John,0.795677,1980s,http://dbpedia.org/resource/Physical_(Olivia_Newton-John_song),Electronic Rock,Stars On 45: Beatles Medley,Another Day In Paradise;Stars On 45: Beatles Medley;Total Eclipse of the Heart;The Look;99 Red Balloons;Desire;Relax;Heaven Is A Place On Earth;
SOCGEQX1366639B591,Let's Dance,David Bowie,0.627777,1980s,http://dbpedia.org/resource/Let%27s_Dance_(David_Bowie_song),Rock Pop,Walk Like an Egyptian,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOIRKEA150506A6190,Girls Just Wanna Have Fun,Cyndi Lauper,0.650888,1980s,http://dbpedia.org/resource/Girls_Just_Want_to_Have_Fun,Pop,The Winner Takes It All,Woman In Love;Like A Virgin;The Winner Takes It All;
SOGYDVT13E908BC14D,Down Under,Men at Work,0.707094,1980s,http://dbpedia.org/resource/Down_Under_(song),Rock Pop,Walk Like an Egyptian,Let's Dance;Walk Like an Egyptian;Wake Me Up Before You Go-Go;Hard To Say I'm Sorry;
SOAHWZJ144B0463840,Endless Love,Diana Ross,0.466496,1980s,http://dbpedia.org/resource/Endless_Love_(song),Funk/Soul,Celebration,Upside Down;All Night Long;Hello;Celebration;
SOQJIRN12A6310E1FC,With Or Without You,U2,0.454321,1980s,http://dbpedia.org/resource/With_or_Without_You,Rock,Abracadabra,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOLIJDC13129A92C85,(I've Had) The Time of My Life,Bill Medley & Jennifer Warnes,0.700871,1980s,http://dbpedia.org/resource/(I%27ve_Had)_The_Time_of_My_Life,Rock Funk/Soul Pop,What's Love Got To Do With It,What's Love Got To Do With It;
SOYWKZY133EB87E347,Centerfold,The J. Geils Band,0.603754,1980s,http://dbpedia.org/resource/Centerfold_(song),Rock,Ebony And Ivory,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOHVUYU1448EE564B0,Stars On 45: Beatles Medley,Starsound,0.725789,1980s,http://dbpedia.org/resource/Stars_on_45_(song),Electronic Rock,99 Red Balloons,Another Day In Paradise;Physical;Total Eclipse of the Heart;The Look;99 Red Balloons;Desire;Relax;Heaven Is A Place On Earth;
SODWRCT13723B3E5AB,I Still Haven't Found What I'm Looking For,U2,0.537812,1980s,http://dbpedia.org/resource/I_Still_Haven%27t_Found_What_I%27m_Looking_For,Rock,Ebony And Ivory,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOHDGPV1478A88E976,Abracadabra,Steve Miller Band,0.79853,1980s,http://dbpedia.org/resource/Abracadabra_(Steve_Miller_Band_song),Rock,Every Breath You Take,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOPQUPN14422A64E32,She Drives Me Crazy,Fine Young Cannibals,0.79146,1980s,http://dbpedia.org/resource/She_Drives_Me_Crazy,Electronic Rock Pop,Love Shack,Love Shack;Shout;Need You Tonight;
SOCKQKS131343945F3,Total Eclipse of the Heart,Bonnie Tyler,0.428947,1980s,http://dbpedia.org/resource/Total_Eclipse_of_the_Heart,Electronic Rock,99 Red Balloons,Another Day In Paradise;Physical;Stars On 45: Beatles Medley;The Look;99 Red Balloons;Desire;Relax;Heaven Is A Place On Earth;
